Experiment,Accuracy,Kappa,Dataset,DR Method,N Components,Model,Class,IoU Score
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Stubble,0.9843434343434343
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Stubble,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Stubble,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Stubble,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Stubble,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Stubble,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Stubble,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Stubble,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Stubble,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Stubble,0.9656297039638736
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Stubble,0.9813461053692967
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Stubble,0.9833459500378501
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Stubble,0.9613670133729569
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Stubble,0.9761366490831449
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Stubble,0.9816167212289096
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Stubble,0.9845920687042182
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Stubble,0.9764115432873275
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Stubble,0.98036748049333
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Stubble,0.9843434343434343
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Stubble,0.9843434343434343
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Stubble,0.9833459500378501
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Stubble,0.9845920687042182
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Stubble,0.9845920687042182
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Stubble,0.9845920687042182
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Stubble,0.9840868906289467
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Stubble,0.9833501513622603
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Stubble,0.9845920687042182
Salinas_Corr_15_li,93.24761218570453,0.9249115162593464,Salinas,Corr,15,li,Stubble,0.9845920687042182
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Stubble,0.9840909090909091
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Stubble,0.9845920687042182
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Stubble,0.9845920687042182
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Stubble,0.9845920687042182
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Stubble,0.9755482732543483
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Stubble,0.9806045340050378
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Stubble,0.9805996472663139
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Stubble,0.9826021180030258
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Stubble,0.9788466381264165
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Stubble,0.9818135892902248
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Stubble,0.9845920687042182
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Stubble,0.9835817125536752
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Stubble,0.9808322824716267
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Stubble,0.9845920687042182
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Stubble,0.9843434343434343
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Stubble,0.9845920687042182
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Stubble,0.9845920687042182
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Stubble,0.9843434343434343
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Stubble,0.9845920687042182
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Stubble,0.9845920687042182
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Stubble,0.9796431264136718
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Stubble,0.9843394796665824
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Stubble,0.9845920687042182
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Stubble,0.9845920687042182
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Stubble,0.9843434343434343
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Stubble,0.9845920687042182
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Stubble,0.9845920687042182
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Stubble,0.9845920687042182
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Stubble,0.9845920687042182
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Stubble,0.9843394796665824
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Stubble,0.9845920687042182
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Stubble,0.9845920687042182
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Stubble,0.9843434343434343
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Stubble,0.9845920687042182
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Stubble,0.9845920687042182
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Stubble,0.9845920687042182
Salinas_AE2_30_paoletti,96.56191690221507,0.9618053469973584,Salinas,AE2,30,paoletti,Stubble,0.9845920687042182
Salinas_PCA_8_mou,95.2853368804153,0.9476512761593476,Salinas,PCA,8,mou,Celery,0.9871472478345906
Salinas_PCA_8_hamida,94.7089360601526,0.941173536422126,Salinas,PCA,8,hamida,Celery,0.9882648784576697
Salinas_PCA_8_li,95.70101054887398,0.9522562549106768,Salinas,PCA,8,li,Celery,0.9882648784576697
Salinas_PCA_8_paoletti,95.536588520017,0.9504002056331988,Salinas,PCA,8,paoletti,Celery,0.9882648784576697
Salinas_PCA_15_mou,88.48861054148423,0.8721885161992068,Salinas,PCA,15,mou,Celery,0.9518658734451054
Salinas_PCA_15_hamida,94.9915941547045,0.9443423404119878,Salinas,PCA,15,hamida,Celery,0.9877094972067039
Salinas_PCA_15_li,95.0026787858634,0.9444921032610828,Salinas,PCA,15,li,Celery,0.9877129293493437
Salinas_PCA_15_paoletti,89.31626300134863,0.8812662249268737,Salinas,PCA,15,paoletti,Celery,0.9405491868834978
Salinas_PCA_30_mou,95.10613534334644,0.9456496727673,Salinas,PCA,30,mou,Celery,0.9868861607142857
Salinas_PCA_30_hamida,96.64135675885385,0.96267632087766,Salinas,PCA,30,hamida,Celery,0.9882648784576697
Salinas_PCA_30_li,96.83349036560809,0.9648137822210732,Salinas,PCA,30,li,Celery,0.9882648784576697
Salinas_PCA_30_paoletti,93.9126900552384,0.9323513960031672,Salinas,PCA,30,paoletti,Celery,0.982122905027933
Salinas_FastICA_8_mou,93.86835153060282,0.9318242369238678,Salinas,FastICA,8,mou,Celery,0.9835791817422767
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Celery,0.9874301675977654
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Celery,0.9882648784576697
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Celery,0.9879854708019
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Celery,0.9874266554903605
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Celery,0.9832775919732442
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Celery,0.0
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Celery,0.9866071428571429
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Celery,0.9882648784576697
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Celery,0.9882648784576697
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Celery,0.9877060631461302
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Celery,0.9882648784576697
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Celery,0.9882648784576697
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Celery,0.9879854708019
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Celery,0.9882648784576697
Salinas_UMAP_8_paoletti,93.7519629034344,0.930556356695755,Salinas,UMAP,8,paoletti,Celery,0.9882648784576697
Salinas_UMAP_15_mou,93.89421566997358,0.932229212619754,Salinas,UMAP,15,mou,Celery,0.9882648784576697
Salinas_UMAP_15_hamida,93.36769568992592,0.9263897457968892,Salinas,UMAP,15,hamida,Celery,0.9882648784576697
Salinas_UMAP_15_li,94.1879583956844,0.9354039327931938,Salinas,UMAP,15,li,Celery,0.9882648784576697
Salinas_UMAP_15_paoletti,94.3708548098062,0.9374766539755214,Salinas,UMAP,15,paoletti,Celery,0.9879888268156425
Salinas_UMAP_30_mou,94.73849507657631,0.9415900603134754,Salinas,UMAP,30,mou,Celery,0.9882648784576697
Salinas_UMAP_30_hamida,94.1657891333666,0.9351507248433109,Salinas,UMAP,30,hamida,Celery,0.9882648784576697
Salinas_UMAP_30_li,95.04147499491954,0.9449184106202076,Salinas,UMAP,30,li,Celery,0.9882648784576697
Salinas_UMAP_30_paoletti,94.82532468732104,0.9425599703655174,Salinas,UMAP,30,paoletti,Celery,0.9882648784576697
Salinas_DiffMaps_8_mou,89.43449906704355,0.8824667523976196,Salinas,DiffMaps,8,mou,Celery,0.9634179634179634
Salinas_DiffMaps_8_hamida,78.18914075634133,0.7551974583815915,Salinas,DiffMaps,8,hamida,Celery,0.9289137380191693
Salinas_DiffMaps_8_li,81.34826063662732,0.7922229064897727,Salinas,DiffMaps,8,li,Celery,0.9510016242555496
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Celery,0.9373173970783533
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Celery,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Celery,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Celery,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Celery,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Celery,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Celery,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Celery,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Celery,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Celery,0.9398980413200966
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Celery,0.9822123401889938
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Celery,0.9860568878973787
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Celery,0.9199151418721825
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Celery,0.9655266757865937
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Celery,0.9857581681094666
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Celery,0.9877060631461302
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Celery,0.9534506089309879
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Celery,0.9772727272727273
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Celery,0.9795013850415513
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Celery,0.9841402337228714
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Celery,0.9740618101545254
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Celery,0.9879888268156425
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Celery,0.9877060631461302
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Celery,0.9879888268156425
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Celery,0.9821974965229485
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Celery,0.9829846582984658
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Celery,0.9879854708019
Salinas_Corr_15_li,93.24761218570453,0.9249115162593464,Salinas,Corr,15,li,Celery,0.9882648784576697
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Celery,0.9725761772853185
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Celery,0.9835517145246724
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Celery,0.9877129293493437
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Celery,0.9882648784576697
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Celery,0.9849498327759197
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Celery,0.963963963963964
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Celery,0.9598153679065978
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Celery,0.9522647138595064
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Celery,0.9290611814345991
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Celery,0.9765193370165746
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Celery,0.9879888268156425
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Celery,0.9456638115631691
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Celery,0.9596685082872928
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Celery,0.9604473540643753
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Celery,0.9868715083798882
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Celery,0.9860607750209088
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Celery,0.9641478212906784
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Celery,0.9868861607142857
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Celery,0.9746276889134032
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Celery,0.987433677743647
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Celery,0.9585140997830802
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Celery,0.9871615964275746
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Celery,0.9863243092380687
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Celery,0.9879888268156425
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Celery,0.9838304990242542
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Celery,0.9877129293493437
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Celery,0.9874266554903605
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Celery,0.9879888268156425
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Celery,0.9827057182705718
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Celery,0.9657534246575342
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Celery,0.9781163434903047
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Celery,0.9874301675977654
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Celery,0.9606664845670582
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Celery,0.9849372384937238
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Celery,0.9871615964275746
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Celery,0.987433677743647
Salinas_AE2_30_paoletti,96.56191690221507,0.9618053469973584,Salinas,AE2,30,paoletti,Celery,0.9868751745322536
Salinas_PCA_8_mou,95.2853368804153,0.9476512761593476,Salinas,PCA,8,mou,Grapes_untrained,0.8723041513937431
Salinas_PCA_8_hamida,94.7089360601526,0.941173536422126,Salinas,PCA,8,hamida,Grapes_untrained,0.8509724473257698
Salinas_PCA_8_li,95.70101054887398,0.9522562549106768,Salinas,PCA,8,li,Grapes_untrained,0.8886800512601453
Salinas_PCA_8_paoletti,95.536588520017,0.9504002056331988,Salinas,PCA,8,paoletti,Grapes_untrained,0.8904753905593819
Salinas_PCA_15_mou,88.48861054148423,0.8721885161992068,Salinas,PCA,15,mou,Grapes_untrained,0.698492846760003
Salinas_PCA_15_hamida,94.9915941547045,0.9443423404119878,Salinas,PCA,15,hamida,Grapes_untrained,0.8639973527465254
Salinas_PCA_15_li,95.0026787858634,0.9444921032610828,Salinas,PCA,15,li,Grapes_untrained,0.8620400636996061
Salinas_PCA_15_paoletti,89.31626300134863,0.8812662249268737,Salinas,PCA,15,paoletti,Grapes_untrained,0.70650145554975
Salinas_PCA_30_mou,95.10613534334644,0.9456496727673,Salinas,PCA,30,mou,Grapes_untrained,0.8829941241590735
Salinas_PCA_30_hamida,96.64135675885385,0.96267632087766,Salinas,PCA,30,hamida,Grapes_untrained,0.9315491507977355
Salinas_PCA_30_li,96.83349036560809,0.9648137822210732,Salinas,PCA,30,li,Grapes_untrained,0.9400846067512734
Salinas_PCA_30_paoletti,93.9126900552384,0.9323513960031672,Salinas,PCA,30,paoletti,Grapes_untrained,0.839602670574825
Salinas_FastICA_8_mou,93.86835153060282,0.9318242369238678,Salinas,FastICA,8,mou,Grapes_untrained,0.8262640786005272
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Grapes_untrained,0.8680480729382511
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Grapes_untrained,0.901037309687134
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Grapes_untrained,0.876663254861822
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Grapes_untrained,0.830750307503075
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Grapes_untrained,0.6530629139072848
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Grapes_untrained,0.2090330597183523
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Grapes_untrained,0.9601781503798795
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Grapes_untrained,0.8802205145339125
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Grapes_untrained,0.9234916559691912
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Grapes_untrained,0.852884092849934
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Grapes_untrained,0.9153243173399949
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Grapes_untrained,0.8122248982642638
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Grapes_untrained,0.7935219418099984
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Grapes_untrained,0.8232117637285038
